season,week,week_exists,season_len,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,judge_n,n_alive_w,performed,in_competition,elim_week,eliminated_end_of_week,j_total_raw,j_mean_raw,j_sd_raw,j_total,j_mean,j_sd,j_rank,tie_flag,j_points_rank,j_pct,j_z_within_week,delta_j_total,week_start,week_end,num_episodes,trend_date,window_start,window_end,trend_preday,trend_startday,trend_used_window_mean,trend_used,name,awards_pre_t0,awards_total
5.0,10.0,True,10.0,Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23.0,Eliminated Week 6,7.0,3.0,3.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2007/11/26,2007/11/27,2.0,2007/11/25,2007/11/23,2007/11/25,3.0,4.0,3.666666667,3.666666667,Sabrina Bryan,0.0,0.0
5.0,11.0,False,10.0,Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23.0,Eliminated Week 6,7.0,0.0,0.0,False,False,6.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Sabrina Bryan,0.0,0.0
15.0,1.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,13.0,True,True,6.0,False,22.5,7.5,0.0,22.5,7.5,0.0,3.0,False,11.0,0.081374322,0.616621074,,2012/9/24,2012/9/30,2.0,2012/9/23,2012/9/24,2012/9/24,,5.0,5.0,5.0,Sabrina Bryan,0.0,0.0
15.0,2.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,12.0,True,True,6.0,False,26.0,8.666666667,0.288675135,26.0,8.666666667,0.288675135,1.0,False,12.0,0.094202899,1.373213125,3.5,2012/10/1,2012/10/7,2.0,2012/9/30,2012/9/28,2012/9/30,2.0,1.0,3.0,3.0,Sabrina Bryan,0.0,0.0
15.0,3.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,11.0,True,True,6.0,False,25.5,8.5,0.0,25.5,8.5,0.0,5.5,True,6.5,0.091726619,0.166279134,-0.5,2012/10/8,2012/10/14,2.0,2012/10/7,2012/10/5,2012/10/7,2.0,2.0,2.333333333,2.333333333,Sabrina Bryan,0.0,0.0
15.0,4.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,4.0,9.0,True,True,6.0,False,35.5,8.875,0.25,35.5,8.875,0.25,6.0,False,4.0,0.110419907,-0.069599433,10.0,2012/10/15,2012/10/21,2.0,2012/10/14,2012/10/12,2012/10/14,2.0,7.0,2.0,2.0,Sabrina Bryan,0.0,0.0
15.0,5.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,8.0,True,True,6.0,False,29.25,9.75,0.0,29.25,9.75,0.0,1.0,False,8.0,0.131608549,1.257154505,-6.25,2012/10/22,2012/10/28,2.0,2012/10/21,2012/10/19,2012/10/21,3.0,2.0,2.666666667,2.666666667,Sabrina Bryan,0.0,0.0
15.0,6.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,8.0,True,True,6.0,True,30.0,10.0,0.0,30.0,10.0,0.0,1.5,True,7.5,0.132743363,1.260144025,0.75,2012/10/29,2012/11/4,2.0,2012/10/28,2012/10/26,2012/10/28,2.0,3.0,2.333333333,2.333333333,Sabrina Bryan,0.0,0.0
15.0,7.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,7.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2012/11/5,2012/11/11,1.0,2012/11/4,2012/11/2,2012/11/4,6.0,3.0,6.333333333,6.333333333,Sabrina Bryan,0.0,0.0
15.0,8.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,7.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2012/11/12,2012/11/18,2.0,2012/11/11,2012/11/9,2012/11/11,2.0,1.0,1.0,1.0,Sabrina Bryan,0.0,0.0
15.0,9.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,5.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2012/11/19,2012/11/25,2.0,2012/11/18,2012/11/16,2012/11/18,3.0,3.0,2.333333333,2.333333333,Sabrina Bryan,0.0,0.0
15.0,10.0,True,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,3.0,3.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2012/11/26,2012/11/27,2.0,2012/11/25,2012/11/23,2012/11/25,0.0,1.0,1.333333333,1.333333333,Sabrina Bryan,0.0,0.0
15.0,11.0,False,10.0,Sabrina Bryan,Louis van Amstel,Actor/Actress,California,United States,28.0,Eliminated Week 6,8.0,0.0,0.0,False,False,6.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Sabrina Bryan,0.0,0.0
19.0,1.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,13.0,True,True,11.0,False,34.0,8.5,0.577350269,34.0,8.5,0.577350269,2.0,False,12.0,0.091397849,1.154412626,,2014/9/15,2014/9/21,2.0,2014/9/14,2014/9/15,2014/9/15,,9.0,9.0,9.0,Sadie Robertson,0.0,0.0
19.0,2.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,12.0,True,True,11.0,False,31.0,7.75,0.5,31.0,7.75,0.5,5.5,True,7.5,0.085635359,0.266363347,-3.0,2014/9/22,2014/9/28,2.0,2014/9/21,2014/9/19,2014/9/21,9.0,13.0,12.33333333,12.33333333,Sadie Robertson,0.0,0.0
19.0,3.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,11.0,True,True,11.0,False,32.0,8.0,0.0,32.0,8.0,0.0,5.0,True,7.0,0.090651558,-0.020181645,1.0,2014/9/29,2014/10/5,1.0,2014/9/28,2014/9/26,2014/9/28,8.0,8.0,9.0,9.0,Sadie Robertson,0.0,0.0
19.0,4.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,10.0,True,True,11.0,False,37.0,9.25,0.5,37.0,9.25,0.5,3.0,False,8.0,0.115625,0.863153006,5.0,2014/10/6,2014/10/12,1.0,2014/10/5,2014/10/3,2014/10/5,6.0,6.0,5.666666667,5.666666667,Sadie Robertson,0.0,0.0
19.0,5.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,9.0,True,True,11.0,False,36.0,9.0,0.0,36.0,9.0,0.0,1.0,False,9.0,0.136363636,1.156146626,-1.0,2014/10/13,2014/10/19,1.0,2014/10/12,2014/10/10,2014/10/12,17.0,17.0,13.0,13.0,Sadie Robertson,0.0,0.0
19.0,6.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,9.0,True,True,11.0,False,35.0,8.75,0.957427108,35.0,8.75,0.957427108,3.0,False,7.0,0.119453925,0.664610106,-1.0,2014/10/20,2014/10/26,1.0,2014/10/19,2014/10/17,2014/10/19,8.0,6.0,7.666666667,7.666666667,Sadie Robertson,0.0,0.0
19.0,7.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,8.0,True,True,11.0,False,31.0,7.75,0.288675135,31.0,7.75,0.288675135,5.0,False,4.0,0.119922631,-0.409332617,-4.0,2014/10/27,2014/11/2,1.0,2014/10/26,2014/10/24,2014/10/26,13.0,9.0,10.33333333,10.33333333,Sadie Robertson,0.0,0.0
19.0,8.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,7.0,True,True,11.0,False,38.0,9.5,0.577350269,38.0,9.5,0.577350269,4.0,False,4.0,0.153225806,0.377964473,7.0,2014/11/3,2014/11/9,1.0,2014/11/2,2014/10/31,2014/11/2,8.0,7.0,10.66666667,10.66666667,Sadie Robertson,0.0,0.0
19.0,9.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,6.0,True,True,11.0,False,36.5,9.125,0.25,36.5,9.125,0.25,4.0,False,3.0,0.170560748,0.222189308,-1.5,2014/11/10,2014/11/16,1.0,2014/11/9,2014/11/7,2014/11/9,9.0,8.0,7.666666667,7.666666667,Sadie Robertson,0.0,0.0
19.0,10.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,5.0,True,True,11.0,False,37.0,9.25,0.288675135,37.0,9.25,0.288675135,4.0,False,2.0,0.202739726,0.158113883,0.5,2014/11/17,2014/11/23,1.0,2014/11/16,2014/11/14,2014/11/16,9.0,10.0,10.33333333,10.33333333,Sadie Robertson,0.0,0.0
19.0,11.0,True,11.0,Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17.0,2nd Place,2.0,4.0,4.0,True,True,11.0,False,39.3332,9.8333,0.19248858,39.3332,9.8333,0.19248858,2.0,False,3.0,0.251598831,0.299942397,2.3332,2014/11/24,2014/11/25,2.0,2014/11/23,2014/11/21,2014/11/23,13.0,15.0,11.33333333,11.33333333,Sadie Robertson,0.0,0.0
28.0,1.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,12.0,True,True,6.0,False,18.0,6.0,0.0,18.0,6.0,0.0,4.0,False,9.0,0.091370558,0.533420206,,2019/9/16,2019/9/22,1.0,2019/9/15,2019/9/16,2019/9/16,,73.0,73.0,73.0,Sailor Brinkley-Cook,0.0,0.0
28.0,2.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,12.0,True,True,6.0,False,18.0,6.0,0.0,18.0,6.0,0.0,8.0,False,5.0,0.082191781,-0.076902396,0.0,2019/9/23,2019/9/29,1.0,2019/9/22,2019/9/20,2019/9/22,0.0,0.0,10.0,10.0,Sailor Brinkley-Cook,0.0,0.0
28.0,3.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,10.0,True,True,6.0,False,23.0,7.666666667,0.577350269,23.0,7.666666667,0.577350269,3.5,True,7.5,0.116161616,0.769602441,5.0,2019/9/30,2019/10/6,1.0,2019/9/29,2019/9/27,2019/9/29,0.0,0.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
28.0,4.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,4.0,10.0,True,True,6.0,False,31.0,7.75,0.5,31.0,7.75,0.5,5.0,False,6.0,0.109929078,0.610042538,8.0,2019/10/7,2019/10/13,1.0,2019/10/6,2019/10/4,2019/10/6,0.0,0.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
28.0,5.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,9.0,True,True,6.0,False,24.0,8.0,0.0,24.0,8.0,0.0,5.5,True,4.5,0.111627907,0.043213582,-7.0,2019/10/14,2019/10/20,1.0,2019/10/13,2019/10/11,2019/10/13,0.0,15.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
28.0,6.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,9.0,True,True,6.0,True,27.0,9.0,0.0,27.0,9.0,0.0,2.0,True,8.0,0.118421053,0.860662966,3.0,2019/10/21,2019/10/27,1.0,2019/10/20,2019/10/18,2019/10/20,0.0,0.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
28.0,7.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,8.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/10/28,2019/11/3,1.0,2019/10/27,2019/10/25,2019/10/27,0.0,0.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
28.0,8.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,7.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/4,2019/11/10,1.0,2019/11/3,2019/11/1,2019/11/3,0.0,0.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
28.0,9.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,4.0,6.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/11,2019/11/17,1.0,2019/11/10,2019/11/8,2019/11/10,0.0,0.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
28.0,10.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,5.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/18,2019/11/24,1.0,2019/11/17,2019/11/15,2019/11/17,0.0,0.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
28.0,11.0,True,11.0,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21.0,Eliminated Week 6,9.0,3.0,4.0,False,False,6.0,False,0.0,0.0,0.0,,,,,False,,,,,2019/11/25,2019/11/25,1.0,2019/11/24,2019/11/22,2019/11/24,0.0,0.0,0.0,0.0,Sailor Brinkley-Cook,0.0,0.0
31.0,1.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,16.0,True,True,4.0,False,20.0,5.0,0.0,20.0,5.0,0.0,13.0,True,4.0,0.052356021,-0.863960122,,2022/9/19,2022/9/25,1.0,2022/9/18,2022/9/19,2022/9/19,,27.0,27.0,27.0,Sam Champion,0.0,0.0
31.0,2.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,15.0,True,True,4.0,False,26.0,6.5,0.577350269,26.0,6.5,0.577350269,11.0,False,5.0,0.063106796,-0.442600008,6.0,2022/9/26,2022/10/2,1.0,2022/9/25,2022/9/23,2022/9/25,13.0,13.0,13.33333333,13.33333333,Sam Champion,0.0,0.0
31.0,3.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,14.0,True,True,4.0,False,25.0,6.25,0.5,25.0,6.25,0.5,12.0,False,3.0,0.062034739,-1.105829319,-1.0,2022/10/3,2022/10/9,1.0,2022/10/2,2022/9/30,2022/10/2,8.0,7.0,6.666666667,6.666666667,Sam Champion,0.0,0.0
31.0,4.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,13.0,True,True,4.0,True,25.0,6.25,0.5,25.0,6.25,0.5,13.0,False,1.0,0.06097561,-1.829756108,0.0,2022/10/10,2022/10/16,1.0,2022/10/9,2022/10/7,2022/10/9,11.0,9.0,7.666666667,7.666666667,Sam Champion,0.0,0.0
31.0,5.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,12.0,False,False,4.0,False,0.0,0.0,0.0,,,,,False,,,,,2022/10/17,2022/10/23,2.0,2022/10/16,2022/10/14,2022/10/16,7.0,13.0,6.333333333,6.333333333,Sam Champion,0.0,0.0
31.0,6.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,10.0,False,False,4.0,False,0.0,0.0,0.0,,,,,False,,,,,2022/10/24,2022/10/30,1.0,2022/10/23,2022/10/21,2022/10/23,5.0,5.0,4.666666667,4.666666667,Sam Champion,0.0,0.0
31.0,7.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,9.0,False,False,4.0,False,0.0,0.0,0.0,,,,,False,,,,,2022/10/31,2022/11/6,1.0,2022/10/30,2022/10/28,2022/10/30,0.0,3.0,1.333333333,1.333333333,Sam Champion,0.0,0.0
31.0,8.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,8.0,False,False,4.0,False,0.0,0.0,0.0,,,,,False,,,,,2022/11/7,2022/11/13,1.0,2022/11/6,2022/11/4,2022/11/6,0.0,4.0,0.0,0.0,Sam Champion,0.0,0.0
31.0,9.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,6.0,False,False,4.0,False,0.0,0.0,0.0,,,,,False,,,,,2022/11/14,2022/11/20,1.0,2022/11/13,2022/11/11,2022/11/13,0.0,0.0,0.0,0.0,Sam Champion,0.0,0.0
31.0,10.0,True,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,4.0,4.0,False,False,4.0,False,0.0,0.0,0.0,,,,,False,,,,,2022/11/21,2022/11/21,1.0,2022/11/20,2022/11/18,2022/11/20,0.0,5.0,0.0,0.0,Sam Champion,0.0,0.0
31.0,11.0,False,10.0,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61.0,Eliminated Week 4,13.0,0.0,0.0,False,False,4.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Sam Champion,0.0,0.0
3.0,1.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,11.0,True,True,5.0,False,15.0,5.0,0.0,15.0,5.0,0.0,10.0,False,2.0,0.070754717,-1.023773215,,2006/9/12,2006/9/18,2.0,2006/9/11,2006/9/12,2006/9/12,,1.0,1.0,1.0,Sara Evans,0.0,0.0
3.0,2.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,10.0,True,True,5.0,False,21.0,7.0,0.0,21.0,7.0,0.0,8.0,True,3.0,0.091304348,-0.688247202,6.0,2006/9/19,2006/9/25,2.0,2006/9/18,2006/9/16,2006/9/18,1.0,1.0,1.0,1.0,Sara Evans,0.0,0.0
3.0,3.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,9.0,True,True,5.0,False,25.0,8.333333333,0.577350269,25.0,8.333333333,0.577350269,3.0,False,7.0,0.120772947,0.730296743,4.0,2006/9/26,2006/10/2,2.0,2006/9/25,2006/9/23,2006/9/25,1.0,1.0,1.0,1.0,Sara Evans,0.0,0.0
3.0,4.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,8.0,True,True,5.0,False,20.0,6.666666667,0.577350269,20.0,6.666666667,0.577350269,8.0,False,1.0,0.101010101,-1.552823088,-5.0,2006/10/3,2006/10/9,2.0,2006/10/2,2006/9/30,2006/10/2,1.0,1.0,0.666666667,0.666666667,Sara Evans,0.0,0.0
3.0,5.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,7.0,True,True,5.0,True,24.0,8.0,0.0,24.0,8.0,0.0,6.5,True,1.5,0.132596685,-1.268670095,4.0,2006/10/10,2006/10/16,2.0,2006/10/9,2006/10/7,2006/10/9,1.0,1.0,1.0,1.0,Sara Evans,0.0,0.0
3.0,6.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,5.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/10/17,2006/10/23,2.0,2006/10/16,2006/10/14,2006/10/16,17.0,15.0,18.33333333,18.33333333,Sara Evans,0.0,0.0
3.0,7.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,5.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/10/24,2006/10/30,2.0,2006/10/23,2006/10/21,2006/10/23,7.0,5.0,8.666666667,8.666666667,Sara Evans,0.0,0.0
3.0,8.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,4.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/10/31,2006/11/6,2.0,2006/10/30,2006/10/28,2006/10/30,2.0,3.0,2.666666667,2.666666667,Sara Evans,0.0,0.0
3.0,9.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,3.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/11/7,2006/11/13,2.0,2006/11/6,2006/11/4,2006/11/6,2.0,5.0,2.0,2.0,Sara Evans,0.0,0.0
3.0,10.0,True,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,3.0,2.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2006/11/14,2006/11/15,2.0,2006/11/13,2006/11/11,2006/11/13,1.0,1.0,1.0,1.0,Sara Evans,0.0,0.0
3.0,11.0,False,10.0,Sara Evans,Tony Dovolani,Singer/Rapper,Missouri,United States,35.0,Withdrew,6.0,0.0,0.0,False,False,5.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Sara Evans,0.0,0.0
25.0,1.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,3.0,13.0,True,True,5.0,False,18.0,6.0,0.0,18.0,6.0,0.0,8.0,True,6.0,0.075313808,-0.153767319,,2017/9/18,2017/9/24,1.0,2017/9/17,2017/9/18,2017/9/18,,9.0,9.0,9.0,Sasha Pieterse,0.0,0.0
25.0,2.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,3.0,13.0,True,True,5.0,False,22.5,7.5,0.5,22.5,7.5,0.5,4.5,True,9.5,0.08226691,0.660644809,4.5,2017/9/25,2017/10/1,2.0,2017/9/24,2017/9/22,2017/9/24,7.0,6.0,7.0,7.0,Sasha Pieterse,0.0,0.0
25.0,3.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,3.0,11.0,True,True,5.0,False,19.0,6.333333333,0.577350269,19.0,6.333333333,0.577350269,11.0,False,1.0,0.077868852,-1.428155117,-3.5,2017/10/2,2017/10/8,1.0,2017/10/1,2017/9/29,2017/10/1,13.0,8.0,17.0,17.0,Sasha Pieterse,0.0,0.0
25.0,4.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,3.0,11.0,True,True,5.0,False,24.0,8.0,0.0,24.0,8.0,0.0,6.5,True,5.5,0.088560886,-0.324129657,5.0,2017/10/9,2017/10/15,1.0,2017/10/8,2017/10/6,2017/10/8,5.0,4.0,5.0,5.0,Sasha Pieterse,0.0,0.0
25.0,5.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,3.0,10.0,True,True,5.0,True,24.0,8.0,0.0,24.0,8.0,0.0,8.5,True,2.5,0.091954023,-0.835188328,0.0,2017/10/16,2017/10/22,1.0,2017/10/15,2017/10/13,2017/10/15,6.0,4.0,7.333333333,7.333333333,Sasha Pieterse,0.0,0.0
25.0,6.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,4.0,9.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2017/10/23,2017/10/29,1.0,2017/10/22,2017/10/20,2017/10/22,4.0,4.0,4.666666667,4.666666667,Sasha Pieterse,0.0,0.0
25.0,7.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,3.0,8.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2017/10/30,2017/11/5,1.0,2017/10/29,2017/10/27,2017/10/29,4.0,4.0,3.333333333,3.333333333,Sasha Pieterse,0.0,0.0
25.0,8.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,3.0,6.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2017/11/6,2017/11/12,1.0,2017/11/5,2017/11/3,2017/11/5,2.0,2.0,2.333333333,2.333333333,Sasha Pieterse,0.0,0.0
25.0,9.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,3.0,5.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2017/11/13,2017/11/19,1.0,2017/11/12,2017/11/10,2017/11/12,3.0,2.0,2.0,2.0,Sasha Pieterse,0.0,0.0
25.0,10.0,True,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,4.0,4.0,False,False,5.0,False,0.0,0.0,0.0,,,,,False,,,,,2017/11/20,2017/11/21,2.0,2017/11/19,2017/11/17,2017/11/19,2.0,2.0,2.0,2.0,Sasha Pieterse,0.0,0.0
25.0,11.0,False,10.0,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21.0,Eliminated Week 5,10.0,0.0,0.0,False,False,5.0,False,0.0,,,,,,,False,,,,,,,,,,,,,,,Sasha Pieterse,0.0,0.0
34.0,1.0,True,11.0,Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34.0,Eliminated Week 6,10.0,2.0,14.0,True,True,6.0,False,10.0,5.0,0.0,10.0,5.0,0.0,10.5,True,4.5,0.06097561,-0.819714026,,2025/9/17,2025/9/22,1.0,2025/9/16,2025/9/17,2025/9/17,,53.0,53.0,53.0,Scott Hoying,0.0,0.0
34.0,2.0,True,11.0,Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34.0,Eliminated Week 6,10.0,3.0,14.0,True,True,6.0,False,18.0,6.0,0.0,18.0,6.0,0.0,11.5,True,3.5,0.064748201,-0.80196626,8.0,2025/9/23,2025/9/29,1.0,2025/9/22,2025/9/20,2025/9/22,0.0,3.0,4.333333333,4.333333333,Scott Hoying,0.0,0.0
34.0,3.0,True,11.0,Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34.0,Eliminated Week 6,10.0,3.0,12.0,True,True,6.0,False,22.0,7.333333333,0.577350269,22.0,7.333333333,0.577350269,6.0,True,7.0,0.085603113,0.276620721,4.0,2025/9/30,2025/10/6,1.0,2025/9/29,2025/9/27,2025/9/29,5.0,5.0,6.0,6.0,Scott Hoying,0.0,0.0
