row_idx,name,t0,qid,awards_total,awards_dated,awards_pre_t0,award_date_coverage
4017,Trevor Donovan,2022-09-19,Q716071,0,0,0,0.0
4018,Vinny Guadagnino,2022-09-19,Q4013318,0,0,0,0.0
4019,Wayne Brady,2022-09-19,Q1397155,2,1,0,0.5
4020,Charli D'Amelio,2022-09-26,Q83648587,1,1,1,1.0
4021,Cheryl Ladd,2022-09-26,Q218884,0,0,0,0.0
4022,Daniel Durant,2022-09-26,Q22046533,1,1,1,1.0
4023,Gabby Windey,2022-09-26,Q111171299,0,0,0,0.0
4024,Heidi D'Amelio,2022-09-26,Q100791818,0,0,0,0.0
4025,Jason Lewis,2022-09-26,Q27322,0,0,0,0.0
4026,Jessie James Decker,2022-09-26,Q436276,0,0,0,0.0
4027,Jordin Sparks,2022-09-26,Q215300,4,4,4,1.0
4028,Joseph Baena,2022-09-26,Q23800185,0,0,0,0.0
4029,Sam Champion,2022-09-26,Q114992664,0,0,0,0.0
4030,Selma Blair,2022-09-26,Q264748,1,1,1,1.0
4031,Shangela,2022-09-26,Q7488379,0,0,0,0.0
4032,Teresa Giudice,2022-09-26,Q7702149,0,0,0,0.0
4033,Trevor Donovan,2022-09-26,Q716071,0,0,0,0.0
4034,Vinny Guadagnino,2022-09-26,Q4013318,0,0,0,0.0
4035,Wayne Brady,2022-09-26,Q1397155,2,1,0,0.5
4036,Charli D'Amelio,2022-10-03,Q83648587,1,1,1,1.0
4037,Cheryl Ladd,2022-10-03,Q218884,0,0,0,0.0
4038,Daniel Durant,2022-10-03,Q22046533,1,1,1,1.0
4039,Gabby Windey,2022-10-03,Q111171299,0,0,0,0.0
4040,Heidi D'Amelio,2022-10-03,Q100791818,0,0,0,0.0
4041,Jason Lewis,2022-10-03,Q27322,0,0,0,0.0
4042,Jessie James Decker,2022-10-03,Q436276,0,0,0,0.0
4043,Jordin Sparks,2022-10-03,Q215300,4,4,4,1.0
4044,Joseph Baena,2022-10-03,Q23800185,0,0,0,0.0
4045,Sam Champion,2022-10-03,Q114992664,0,0,0,0.0
4046,Selma Blair,2022-10-03,Q264748,1,1,1,1.0
4047,Shangela,2022-10-03,Q7488379,0,0,0,0.0
4048,Teresa Giudice,2022-10-03,Q7702149,0,0,0,0.0
4049,Trevor Donovan,2022-10-03,Q716071,0,0,0,0.0
4050,Vinny Guadagnino,2022-10-03,Q4013318,0,0,0,0.0
4051,Wayne Brady,2022-10-03,Q1397155,2,1,0,0.5
4052,Charli D'Amelio,2022-10-10,Q83648587,1,1,1,1.0
4053,Cheryl Ladd,2022-10-10,Q218884,0,0,0,0.0
4054,Daniel Durant,2022-10-10,Q22046533,1,1,1,1.0
4055,Gabby Windey,2022-10-10,Q111171299,0,0,0,0.0
4056,Heidi D'Amelio,2022-10-10,Q100791818,0,0,0,0.0
4057,Jason Lewis,2022-10-10,Q27322,0,0,0,0.0
4058,Jessie James Decker,2022-10-10,Q436276,0,0,0,0.0
4059,Jordin Sparks,2022-10-10,Q215300,4,4,4,1.0
4060,Joseph Baena,2022-10-10,Q23800185,0,0,0,0.0
4061,Sam Champion,2022-10-10,Q114992664,0,0,0,0.0
4062,Selma Blair,2022-10-10,Q264748,1,1,1,1.0
4063,Shangela,2022-10-10,Q7488379,0,0,0,0.0
4064,Teresa Giudice,2022-10-10,Q7702149,0,0,0,0.0
4065,Trevor Donovan,2022-10-10,Q716071,0,0,0,0.0
4066,Vinny Guadagnino,2022-10-10,Q4013318,0,0,0,0.0
4067,Wayne Brady,2022-10-10,Q1397155,2,1,0,0.5
4068,Charli D'Amelio,2022-10-17,Q83648587,1,1,1,1.0
4069,Cheryl Ladd,2022-10-17,Q218884,0,0,0,0.0
4070,Daniel Durant,2022-10-17,Q22046533,1,1,1,1.0
4071,Gabby Windey,2022-10-17,Q111171299,0,0,0,0.0
4072,Heidi D'Amelio,2022-10-17,Q100791818,0,0,0,0.0
4073,Jason Lewis,2022-10-17,Q27322,0,0,0,0.0
4074,Jessie James Decker,2022-10-17,Q436276,0,0,0,0.0
4075,Jordin Sparks,2022-10-17,Q215300,4,4,4,1.0
4076,Joseph Baena,2022-10-17,Q23800185,0,0,0,0.0
4077,Sam Champion,2022-10-17,Q114992664,0,0,0,0.0
4078,Selma Blair,2022-10-17,Q264748,1,1,1,1.0
4079,Shangela,2022-10-17,Q7488379,0,0,0,0.0
4080,Teresa Giudice,2022-10-17,Q7702149,0,0,0,0.0
4081,Trevor Donovan,2022-10-17,Q716071,0,0,0,0.0
4082,Vinny Guadagnino,2022-10-17,Q4013318,0,0,0,0.0
4083,Wayne Brady,2022-10-17,Q1397155,2,1,0,0.5
4084,Charli D'Amelio,2022-10-24,Q83648587,1,1,1,1.0
4085,Cheryl Ladd,2022-10-24,Q218884,0,0,0,0.0
4086,Daniel Durant,2022-10-24,Q22046533,1,1,1,1.0
4087,Gabby Windey,2022-10-24,Q111171299,0,0,0,0.0
4088,Heidi D'Amelio,2022-10-24,Q100791818,0,0,0,0.0
4089,Jason Lewis,2022-10-24,Q27322,0,0,0,0.0
4090,Jessie James Decker,2022-10-24,Q436276,0,0,0,0.0
4091,Jordin Sparks,2022-10-24,Q215300,4,4,4,1.0
4092,Joseph Baena,2022-10-24,Q23800185,0,0,0,0.0
4093,Sam Champion,2022-10-24,Q114992664,0,0,0,0.0
4094,Selma Blair,2022-10-24,Q264748,1,1,1,1.0
4095,Shangela,2022-10-24,Q7488379,0,0,0,0.0
4096,Teresa Giudice,2022-10-24,Q7702149,0,0,0,0.0
4097,Trevor Donovan,2022-10-24,Q716071,0,0,0,0.0
4098,Vinny Guadagnino,2022-10-24,Q4013318,0,0,0,0.0
4099,Wayne Brady,2022-10-24,Q1397155,2,1,0,0.5
4100,Charli D'Amelio,2022-10-31,Q83648587,1,1,1,1.0
4101,Cheryl Ladd,2022-10-31,Q218884,0,0,0,0.0
4102,Daniel Durant,2022-10-31,Q22046533,1,1,1,1.0
4103,Gabby Windey,2022-10-31,Q111171299,0,0,0,0.0
4104,Heidi D'Amelio,2022-10-31,Q100791818,0,0,0,0.0
4105,Jason Lewis,2022-10-31,Q27322,0,0,0,0.0
4106,Jessie James Decker,2022-10-31,Q436276,0,0,0,0.0
4107,Jordin Sparks,2022-10-31,Q215300,4,4,4,1.0
4108,Joseph Baena,2022-10-31,Q23800185,0,0,0,0.0
4109,Sam Champion,2022-10-31,Q114992664,0,0,0,0.0
4110,Selma Blair,2022-10-31,Q264748,1,1,1,1.0
4111,Shangela,2022-10-31,Q7488379,0,0,0,0.0
4112,Teresa Giudice,2022-10-31,Q7702149,0,0,0,0.0
4113,Trevor Donovan,2022-10-31,Q716071,0,0,0,0.0
4114,Vinny Guadagnino,2022-10-31,Q4013318,0,0,0,0.0
4115,Wayne Brady,2022-10-31,Q1397155,2,1,0,0.5
4116,Charli D'Amelio,2022-11-07,Q83648587,1,1,1,1.0
4117,Cheryl Ladd,2022-11-07,Q218884,0,0,0,0.0
4118,Daniel Durant,2022-11-07,Q22046533,1,1,1,1.0
4119,Gabby Windey,2022-11-07,Q111171299,0,0,0,0.0
4120,Heidi D'Amelio,2022-11-07,Q100791818,0,0,0,0.0
4121,Jason Lewis,2022-11-07,Q27322,0,0,0,0.0
4122,Jessie James Decker,2022-11-07,Q436276,0,0,0,0.0
4123,Jordin Sparks,2022-11-07,Q215300,4,4,4,1.0
4124,Joseph Baena,2022-11-07,Q23800185,0,0,0,0.0
4125,Sam Champion,2022-11-07,Q114992664,0,0,0,0.0
4126,Selma Blair,2022-11-07,Q264748,1,1,1,1.0
4127,Shangela,2022-11-07,Q7488379,0,0,0,0.0
4128,Teresa Giudice,2022-11-07,Q7702149,0,0,0,0.0
4129,Trevor Donovan,2022-11-07,Q716071,0,0,0,0.0
4130,Vinny Guadagnino,2022-11-07,Q4013318,0,0,0,0.0
4131,Wayne Brady,2022-11-07,Q1397155,2,1,0,0.5
4132,Charli D'Amelio,2022-11-14,Q83648587,1,1,1,1.0
4133,Cheryl Ladd,2022-11-14,Q218884,0,0,0,0.0
4134,Daniel Durant,2022-11-14,Q22046533,1,1,1,1.0
4135,Gabby Windey,2022-11-14,Q111171299,0,0,0,0.0
4136,Heidi D'Amelio,2022-11-14,Q100791818,0,0,0,0.0
4137,Jason Lewis,2022-11-14,Q27322,0,0,0,0.0
4138,Jessie James Decker,2022-11-14,Q436276,0,0,0,0.0
4139,Jordin Sparks,2022-11-14,Q215300,4,4,4,1.0
4140,Joseph Baena,2022-11-14,Q23800185,0,0,0,0.0
4141,Sam Champion,2022-11-14,Q114992664,0,0,0,0.0
4142,Selma Blair,2022-11-14,Q264748,1,1,1,1.0
4143,Shangela,2022-11-14,Q7488379,0,0,0,0.0
4144,Teresa Giudice,2022-11-14,Q7702149,0,0,0,0.0
4145,Trevor Donovan,2022-11-14,Q716071,0,0,0,0.0
4146,Vinny Guadagnino,2022-11-14,Q4013318,0,0,0,0.0
4147,Wayne Brady,2022-11-14,Q1397155,2,1,0,0.5
4148,Charli D'Amelio,2022-11-21,Q83648587,1,1,1,1.0
4149,Cheryl Ladd,2022-11-21,Q218884,0,0,0,0.0
4150,Daniel Durant,2022-11-21,Q22046533,1,1,1,1.0
4151,Gabby Windey,2022-11-21,Q111171299,0,0,0,0.0
4152,Heidi D'Amelio,2022-11-21,Q100791818,0,0,0,0.0
4153,Jason Lewis,2022-11-21,Q27322,0,0,0,0.0
4154,Jessie James Decker,2022-11-21,Q436276,0,0,0,0.0
4155,Jordin Sparks,2022-11-21,Q215300,4,4,4,1.0
4156,Joseph Baena,2022-11-21,Q23800185,0,0,0,0.0
4157,Sam Champion,2022-11-21,Q114992664,0,0,0,0.0
4158,Selma Blair,2022-11-21,Q264748,1,1,1,1.0
4159,Shangela,2022-11-21,Q7488379,0,0,0,0.0
4160,Teresa Giudice,2022-11-21,Q7702149,0,0,0,0.0
4161,Trevor Donovan,2022-11-21,Q716071,0,0,0,0.0
4162,Vinny Guadagnino,2022-11-21,Q4013318,0,0,0,0.0
4163,Wayne Brady,2022-11-21,Q1397155,2,1,0,0.5
4164,Charli D'Amelio,,Q83648587,0,0,0,0.0
4165,Cheryl Ladd,,Q218884,0,0,0,0.0
4166,Daniel Durant,,Q22046533,0,0,0,0.0
4167,Gabby Windey,,Q111171299,0,0,0,0.0
4168,Heidi D'Amelio,,Q100791818,0,0,0,0.0
4169,Jason Lewis,,Q27322,0,0,0,0.0
4170,Jessie James Decker,,Q436276,0,0,0,0.0
4171,Jordin Sparks,,Q215300,0,0,0,0.0
4172,Joseph Baena,,Q23800185,0,0,0,0.0
4173,Sam Champion,,Q114992664,0,0,0,0.0
4174,Selma Blair,,Q264748,0,0,0,0.0
4175,Shangela,,Q7488379,0,0,0,0.0
4176,Teresa Giudice,,Q7702149,0,0,0,0.0
4177,Trevor Donovan,,Q716071,0,0,0,0.0
4178,Vinny Guadagnino,,Q4013318,0,0,0,0.0
4179,Wayne Brady,,Q1397155,0,0,0,0.0
4180,Adrian Peterson,2023-09-26,Q100899846,0,0,0,0.0
4181,Alyson Hannigan,2023-09-26,Q199927,4,4,4,1.0
4182,Ariana Madix,2023-09-26,Q64852987,0,0,0,0.0
4183,Barry Williams,2023-09-26,Q121299255,0,0,0,0.0
4184,Charity Lawson,2023-09-26,Q117138689,0,0,0,0.0
4185,Harry Jowsey,2023-09-26,Q124809467,0,0,0,0.0
4186,Jamie Lynn Spears,2023-09-26,Q55497,0,0,0,0.0
4187,Jason Mraz,2023-09-26,Q192515,7,6,6,0.8571428571428571
4188,Lele Pons,2023-09-26,Q12297196,3,3,3,1.0
4189,Matt Walsh,2023-09-26,Q2278533,0,0,0,0.0
4190,Mauricio Umansky,2023-09-26,Q22078255,0,0,0,0.0
4191,Mira Sorvino,2023-09-26,Q212026,1,1,1,1.0
4192,Tyson Beckford,2023-09-26,Q738212,0,0,0,0.0
4193,Xochitl Gomez,2023-09-26,Q102427314,2,2,2,1.0
4194,Adrian Peterson,2023-10-03,Q100899846,0,0,0,0.0
4195,Alyson Hannigan,2023-10-03,Q199927,4,4,4,1.0
4196,Ariana Madix,2023-10-03,Q64852987,0,0,0,0.0
4197,Barry Williams,2023-10-03,Q121299255,0,0,0,0.0
4198,Charity Lawson,2023-10-03,Q117138689,0,0,0,0.0
4199,Harry Jowsey,2023-10-03,Q124809467,0,0,0,0.0
4200,Jamie Lynn Spears,2023-10-03,Q55497,0,0,0,0.0
4201,Jason Mraz,2023-10-03,Q192515,7,6,6,0.8571428571428571
4202,Lele Pons,2023-10-03,Q12297196,3,3,3,1.0
4203,Matt Walsh,2023-10-03,Q2278533,0,0,0,0.0
4204,Mauricio Umansky,2023-10-03,Q22078255,0,0,0,0.0
4205,Mira Sorvino,2023-10-03,Q212026,1,1,1,1.0
4206,Tyson Beckford,2023-10-03,Q738212,0,0,0,0.0
4207,Xochitl Gomez,2023-10-03,Q102427314,2,2,2,1.0
4208,Adrian Peterson,2023-10-10,Q100899846,0,0,0,0.0
4209,Alyson Hannigan,2023-10-10,Q199927,4,4,4,1.0
4210,Ariana Madix,2023-10-10,Q64852987,0,0,0,0.0
4211,Barry Williams,2023-10-10,Q121299255,0,0,0,0.0
4212,Charity Lawson,2023-10-10,Q117138689,0,0,0,0.0
4213,Harry Jowsey,2023-10-10,Q124809467,0,0,0,0.0
4214,Jamie Lynn Spears,2023-10-10,Q55497,0,0,0,0.0
4215,Jason Mraz,2023-10-10,Q192515,7,6,6,0.8571428571428571
4216,Lele Pons,2023-10-10,Q12297196,3,3,3,1.0
4217,Matt Walsh,2023-10-10,Q2278533,0,0,0,0.0
4218,Mauricio Umansky,2023-10-10,Q22078255,0,0,0,0.0
4219,Mira Sorvino,2023-10-10,Q212026,1,1,1,1.0
4220,Tyson Beckford,2023-10-10,Q738212,0,0,0,0.0
4221,Xochitl Gomez,2023-10-10,Q102427314,2,2,2,1.0
4222,Adrian Peterson,2023-10-17,Q100899846,0,0,0,0.0
4223,Alyson Hannigan,2023-10-17,Q199927,4,4,4,1.0
4224,Ariana Madix,2023-10-17,Q64852987,0,0,0,0.0
4225,Barry Williams,2023-10-17,Q121299255,0,0,0,0.0
4226,Charity Lawson,2023-10-17,Q117138689,0,0,0,0.0
4227,Harry Jowsey,2023-10-17,Q124809467,0,0,0,0.0
4228,Jamie Lynn Spears,2023-10-17,Q55497,0,0,0,0.0
4229,Jason Mraz,2023-10-17,Q192515,7,6,6,0.8571428571428571
4230,Lele Pons,2023-10-17,Q12297196,3,3,3,1.0
4231,Matt Walsh,2023-10-17,Q2278533,0,0,0,0.0
4232,Mauricio Umansky,2023-10-17,Q22078255,0,0,0,0.0
4233,Mira Sorvino,2023-10-17,Q212026,1,1,1,1.0
4234,Tyson Beckford,2023-10-17,Q738212,0,0,0,0.0
4235,Xochitl Gomez,2023-10-17,Q102427314,2,2,2,1.0
4236,Adrian Peterson,2023-10-24,Q100899846,0,0,0,0.0
4237,Alyson Hannigan,2023-10-24,Q199927,4,4,4,1.0
4238,Ariana Madix,2023-10-24,Q64852987,0,0,0,0.0
4239,Barry Williams,2023-10-24,Q121299255,0,0,0,0.0
4240,Charity Lawson,2023-10-24,Q117138689,0,0,0,0.0
4241,Harry Jowsey,2023-10-24,Q124809467,0,0,0,0.0
4242,Jamie Lynn Spears,2023-10-24,Q55497,0,0,0,0.0
4243,Jason Mraz,2023-10-24,Q192515,7,6,6,0.8571428571428571
4244,Lele Pons,2023-10-24,Q12297196,3,3,3,1.0
4245,Matt Walsh,2023-10-24,Q2278533,0,0,0,0.0
4246,Mauricio Umansky,2023-10-24,Q22078255,0,0,0,0.0
4247,Mira Sorvino,2023-10-24,Q212026,1,1,1,1.0
4248,Tyson Beckford,2023-10-24,Q738212,0,0,0,0.0
4249,Xochitl Gomez,2023-10-24,Q102427314,2,2,2,1.0
4250,Adrian Peterson,2023-10-31,Q100899846,0,0,0,0.0
4251,Alyson Hannigan,2023-10-31,Q199927,4,4,4,1.0
4252,Ariana Madix,2023-10-31,Q64852987,0,0,0,0.0
4253,Barry Williams,2023-10-31,Q121299255,0,0,0,0.0
4254,Charity Lawson,2023-10-31,Q117138689,0,0,0,0.0
4255,Harry Jowsey,2023-10-31,Q124809467,0,0,0,0.0
4256,Jamie Lynn Spears,2023-10-31,Q55497,0,0,0,0.0
4257,Jason Mraz,2023-10-31,Q192515,7,6,6,0.8571428571428571
4258,Lele Pons,2023-10-31,Q12297196,3,3,3,1.0
4259,Matt Walsh,2023-10-31,Q2278533,0,0,0,0.0
4260,Mauricio Umansky,2023-10-31,Q22078255,0,0,0,0.0
4261,Mira Sorvino,2023-10-31,Q212026,1,1,1,1.0
4262,Tyson Beckford,2023-10-31,Q738212,0,0,0,0.0
4263,Xochitl Gomez,2023-10-31,Q102427314,2,2,2,1.0
4264,Adrian Peterson,2023-11-07,Q100899846,0,0,0,0.0
4265,Alyson Hannigan,2023-11-07,Q199927,4,4,4,1.0
4266,Ariana Madix,2023-11-07,Q64852987,0,0,0,0.0
4267,Barry Williams,2023-11-07,Q121299255,0,0,0,0.0
4268,Charity Lawson,2023-11-07,Q117138689,0,0,0,0.0
4269,Harry Jowsey,2023-11-07,Q124809467,0,0,0,0.0
4270,Jamie Lynn Spears,2023-11-07,Q55497,0,0,0,0.0
4271,Jason Mraz,2023-11-07,Q192515,7,6,6,0.8571428571428571
4272,Lele Pons,2023-11-07,Q12297196,3,3,3,1.0
4273,Matt Walsh,2023-11-07,Q2278533,0,0,0,0.0
4274,Mauricio Umansky,2023-11-07,Q22078255,0,0,0,0.0
4275,Mira Sorvino,2023-11-07,Q212026,1,1,1,1.0
4276,Tyson Beckford,2023-11-07,Q738212,0,0,0,0.0
4277,Xochitl Gomez,2023-11-07,Q102427314,2,2,2,1.0
4278,Adrian Peterson,2023-11-14,Q100899846,0,0,0,0.0
4279,Alyson Hannigan,2023-11-14,Q199927,4,4,4,1.0
4280,Ariana Madix,2023-11-14,Q64852987,0,0,0,0.0
4281,Barry Williams,2023-11-14,Q121299255,0,0,0,0.0
4282,Charity Lawson,2023-11-14,Q117138689,0,0,0,0.0
4283,Harry Jowsey,2023-11-14,Q124809467,0,0,0,0.0
4284,Jamie Lynn Spears,2023-11-14,Q55497,0,0,0,0.0
4285,Jason Mraz,2023-11-14,Q192515,7,6,6,0.8571428571428571
4286,Lele Pons,2023-11-14,Q12297196,3,3,3,1.0
4287,Matt Walsh,2023-11-14,Q2278533,0,0,0,0.0
4288,Mauricio Umansky,2023-11-14,Q22078255,0,0,0,0.0
4289,Mira Sorvino,2023-11-14,Q212026,1,1,1,1.0
4290,Tyson Beckford,2023-11-14,Q738212,0,0,0,0.0
4291,Xochitl Gomez,2023-11-14,Q102427314,2,2,2,1.0
4292,Adrian Peterson,2023-11-21,Q100899846,0,0,0,0.0
4293,Alyson Hannigan,2023-11-21,Q199927,4,4,4,1.0
4294,Ariana Madix,2023-11-21,Q64852987,0,0,0,0.0
4295,Barry Williams,2023-11-21,Q121299255,0,0,0,0.0
4296,Charity Lawson,2023-11-21,Q117138689,0,0,0,0.0
4297,Harry Jowsey,2023-11-21,Q124809467,0,0,0,0.0
4298,Jamie Lynn Spears,2023-11-21,Q55497,0,0,0,0.0
4299,Jason Mraz,2023-11-21,Q192515,7,6,6,0.8571428571428571
4300,Lele Pons,2023-11-21,Q12297196,3,3,3,1.0
4301,Matt Walsh,2023-11-21,Q2278533,0,0,0,0.0
4302,Mauricio Umansky,2023-11-21,Q22078255,0,0,0,0.0
4303,Mira Sorvino,2023-11-21,Q212026,1,1,1,1.0
4304,Tyson Beckford,2023-11-21,Q738212,0,0,0,0.0
4305,Xochitl Gomez,2023-11-21,Q102427314,2,2,2,1.0
4306,Adrian Peterson,2023-11-28,Q100899846,0,0,0,0.0
4307,Alyson Hannigan,2023-11-28,Q199927,4,4,4,1.0
4308,Ariana Madix,2023-11-28,Q64852987,0,0,0,0.0
4309,Barry Williams,2023-11-28,Q121299255,0,0,0,0.0
4310,Charity Lawson,2023-11-28,Q117138689,0,0,0,0.0
4311,Harry Jowsey,2023-11-28,Q124809467,0,0,0,0.0
4312,Jamie Lynn Spears,2023-11-28,Q55497,0,0,0,0.0
4313,Jason Mraz,2023-11-28,Q192515,7,6,6,0.8571428571428571
4314,Lele Pons,2023-11-28,Q12297196,3,3,3,1.0
4315,Matt Walsh,2023-11-28,Q2278533,0,0,0,0.0
4316,Mauricio Umansky,2023-11-28,Q22078255,0,0,0,0.0
4317,Mira Sorvino,2023-11-28,Q212026,1,1,1,1.0
4318,Tyson Beckford,2023-11-28,Q738212,0,0,0,0.0
4319,Xochitl Gomez,2023-11-28,Q102427314,2,2,2,1.0
4320,Adrian Peterson,2023-12-05,Q100899846,0,0,0,0.0
4321,Alyson Hannigan,2023-12-05,Q199927,4,4,4,1.0
4322,Ariana Madix,2023-12-05,Q64852987,0,0,0,0.0
4323,Barry Williams,2023-12-05,Q121299255,0,0,0,0.0
4324,Charity Lawson,2023-12-05,Q117138689,0,0,0,0.0
4325,Harry Jowsey,2023-12-05,Q124809467,0,0,0,0.0
4326,Jamie Lynn Spears,2023-12-05,Q55497,0,0,0,0.0
4327,Jason Mraz,2023-12-05,Q192515,7,6,6,0.8571428571428571
4328,Lele Pons,2023-12-05,Q12297196,3,3,3,1.0
4329,Matt Walsh,2023-12-05,Q2278533,0,0,0,0.0
4330,Mauricio Umansky,2023-12-05,Q22078255,0,0,0,0.0
4331,Mira Sorvino,2023-12-05,Q212026,1,1,1,1.0
4332,Tyson Beckford,2023-12-05,Q738212,0,0,0,0.0
4333,Xochitl Gomez,2023-12-05,Q102427314,2,2,2,1.0
4334,Anna Delvey,2024-09-17,Q55080956,0,0,0,0.0
4335,Brooks Nader,2024-09-17,Q118558462,0,0,0,0.0
4336,Chandler Kinney,2024-09-17,Q22670597,0,0,0,0.0
4337,Danny Amendola,2024-09-17,Q3702263,0,0,0,0.0
4338,Dwight Howard,2024-09-17,Q25278,14,14,13,1.0
4339,Eric Roberts,2024-09-17,Q207969,1,1,1,1.0
4340,Ilona Maher,2024-09-17,Q106086464,0,0,0,0.0
4341,Jenn Tran,2024-09-17,Q125150795,0,0,0,0.0
4342,Joey Graziadei,2024-09-17,Q123469653,0,0,0,0.0
4343,Phaedra Parks,2024-09-17,Q23417034,0,0,0,0.0
4344,Reginald VelJohnson,2024-09-17,Q470153,0,0,0,0.0
4345,Stephen Nedoroscik,2024-09-17,Q107328953,0,0,0,0.0
4346,Tori Spelling,2024-09-17,Q229050,1,1,1,1.0
4347,Anna Delvey,2024-09-24,Q55080956,0,0,0,0.0
4348,Brooks Nader,2024-09-24,Q118558462,0,0,0,0.0
4349,Chandler Kinney,2024-09-24,Q22670597,0,0,0,0.0
4350,Danny Amendola,2024-09-24,Q3702263,0,0,0,0.0
4351,Dwight Howard,2024-09-24,Q25278,14,14,13,1.0
4352,Eric Roberts,2024-09-24,Q207969,1,1,1,1.0
4353,Ilona Maher,2024-09-24,Q106086464,0,0,0,0.0
4354,Jenn Tran,2024-09-24,Q125150795,0,0,0,0.0
4355,Joey Graziadei,2024-09-24,Q123469653,0,0,0,0.0
4356,Phaedra Parks,2024-09-24,Q23417034,0,0,0,0.0
4357,Reginald VelJohnson,2024-09-24,Q470153,0,0,0,0.0
4358,Stephen Nedoroscik,2024-09-24,Q107328953,0,0,0,0.0
4359,Tori Spelling,2024-09-24,Q229050,1,1,1,1.0
4360,Anna Delvey,2024-10-07,Q55080956,0,0,0,0.0
4361,Brooks Nader,2024-10-07,Q118558462,0,0,0,0.0
4362,Chandler Kinney,2024-10-07,Q22670597,0,0,0,0.0
4363,Danny Amendola,2024-10-07,Q3702263,0,0,0,0.0
4364,Dwight Howard,2024-10-07,Q25278,14,14,13,1.0
4365,Eric Roberts,2024-10-07,Q207969,1,1,1,1.0
4366,Ilona Maher,2024-10-07,Q106086464,0,0,0,0.0
4367,Jenn Tran,2024-10-07,Q125150795,0,0,0,0.0
4368,Joey Graziadei,2024-10-07,Q123469653,0,0,0,0.0
4369,Phaedra Parks,2024-10-07,Q23417034,0,0,0,0.0
4370,Reginald VelJohnson,2024-10-07,Q470153,0,0,0,0.0
4371,Stephen Nedoroscik,2024-10-07,Q107328953,0,0,0,0.0
4372,Tori Spelling,2024-10-07,Q229050,1,1,1,1.0
4373,Anna Delvey,2024-10-15,Q55080956,0,0,0,0.0
4374,Brooks Nader,2024-10-15,Q118558462,0,0,0,0.0
4375,Chandler Kinney,2024-10-15,Q22670597,0,0,0,0.0
4376,Danny Amendola,2024-10-15,Q3702263,0,0,0,0.0
4377,Dwight Howard,2024-10-15,Q25278,14,14,13,1.0
4378,Eric Roberts,2024-10-15,Q207969,1,1,1,1.0
4379,Ilona Maher,2024-10-15,Q106086464,0,0,0,0.0
4380,Jenn Tran,2024-10-15,Q125150795,0,0,0,0.0
4381,Joey Graziadei,2024-10-15,Q123469653,0,0,0,0.0
4382,Phaedra Parks,2024-10-15,Q23417034,0,0,0,0.0
4383,Reginald VelJohnson,2024-10-15,Q470153,0,0,0,0.0
4384,Stephen Nedoroscik,2024-10-15,Q107328953,0,0,0,0.0
4385,Tori Spelling,2024-10-15,Q229050,1,1,1,1.0
4386,Anna Delvey,2024-10-22,Q55080956,0,0,0,0.0
4387,Brooks Nader,2024-10-22,Q118558462,0,0,0,0.0
4388,Chandler Kinney,2024-10-22,Q22670597,0,0,0,0.0
4389,Danny Amendola,2024-10-22,Q3702263,0,0,0,0.0
4390,Dwight Howard,2024-10-22,Q25278,14,14,13,1.0
4391,Eric Roberts,2024-10-22,Q207969,1,1,1,1.0
4392,Ilona Maher,2024-10-22,Q106086464,0,0,0,0.0
4393,Jenn Tran,2024-10-22,Q125150795,0,0,0,0.0
4394,Joey Graziadei,2024-10-22,Q123469653,0,0,0,0.0
4395,Phaedra Parks,2024-10-22,Q23417034,0,0,0,0.0
4396,Reginald VelJohnson,2024-10-22,Q470153,0,0,0,0.0
4397,Stephen Nedoroscik,2024-10-22,Q107328953,0,0,0,0.0
4398,Tori Spelling,2024-10-22,Q229050,1,1,1,1.0
4399,Anna Delvey,2024-10-29,Q55080956,0,0,0,0.0
4400,Brooks Nader,2024-10-29,Q118558462,0,0,0,0.0
4401,Chandler Kinney,2024-10-29,Q22670597,0,0,0,0.0
4402,Danny Amendola,2024-10-29,Q3702263,0,0,0,0.0
4403,Dwight Howard,2024-10-29,Q25278,14,14,13,1.0
4404,Eric Roberts,2024-10-29,Q207969,1,1,1,1.0
4405,Ilona Maher,2024-10-29,Q106086464,0,0,0,0.0
4406,Jenn Tran,2024-10-29,Q125150795,0,0,0,0.0
4407,Joey Graziadei,2024-10-29,Q123469653,0,0,0,0.0
4408,Phaedra Parks,2024-10-29,Q23417034,0,0,0,0.0
4409,Reginald VelJohnson,2024-10-29,Q470153,0,0,0,0.0
4410,Stephen Nedoroscik,2024-10-29,Q107328953,0,0,0,0.0
4411,Tori Spelling,2024-10-29,Q229050,1,1,1,1.0
4412,Anna Delvey,2024-11-12,Q55080956,0,0,0,0.0
4413,Brooks Nader,2024-11-12,Q118558462,0,0,0,0.0
4414,Chandler Kinney,2024-11-12,Q22670597,0,0,0,0.0
4415,Danny Amendola,2024-11-12,Q3702263,0,0,0,0.0
4416,Dwight Howard,2024-11-12,Q25278,14,14,13,1.0
4417,Eric Roberts,2024-11-12,Q207969,1,1,1,1.0
4418,Ilona Maher,2024-11-12,Q106086464,0,0,0,0.0
4419,Jenn Tran,2024-11-12,Q125150795,0,0,0,0.0
4420,Joey Graziadei,2024-11-12,Q123469653,0,0,0,0.0
4421,Phaedra Parks,2024-11-12,Q23417034,0,0,0,0.0
4422,Reginald VelJohnson,2024-11-12,Q470153,0,0,0,0.0
4423,Stephen Nedoroscik,2024-11-12,Q107328953,0,0,0,0.0
